customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
15568,AW00026567,Michele Rai,59,50 and above,Regular,2013-12-01,139,2,1957,3,3,978.5,108.72
13914,AW00024913,Kelsey Lal,48,40-49,New,2013-05-11,146,2,2155,3,3,1077.5,195.91
11955,AW00022954,Justin Thompson,57,50 and above,New,2013-03-23,148,2,4179,3,3,2089.5,464.33
13921,AW00024920,Amy Cai,44,40-49,New,2013-05-02,146,2,2155,3,3,1077.5,195.91
15603,AW00026602,Noah Yang,56,50 and above,Regular,2013-08-31,143,2,4468,3,3,2234.0,319.14
15604,AW00026603,Sheila Ruiz,57,50 and above,Regular,2013-09-18,142,2,4487,3,3,2243.5,299.13
4428,AW00015427,Jade Murphy,40,40-49,Regular,2013-12-12,139,2,1574,3,3,787.0,87.44
9657,AW00020656,Marcus Perry,50,50 and above,Regular,2013-11-14,140,2,3245,3,3,1622.5,190.88
4073,AW00015072,Whitney Subram,49,40-49,Regular,2013-09-23,142,2,2756,3,3,1378.0,183.73
2737,AW00013736,Cole Rivera,47,40-49,Regular,2013-12-19,139,2,4479,3,3,2239.5,248.83
11960,AW00022959,Julie Yuan,53,50 and above,Regular,2013-12-25,139,2,3918,3,3,1959.0,217.67
8338,AW00019337,Bonnie Luo,50,50 and above,Regular,2013-12-15,139,2,1575,3,3,787.5,87.5
5412,AW00016411,Stanley Sanchez,55,50 and above,New,2013-05-02,146,2,4660,3,3,2330.0,423.64
5423,AW00016422,Kurt Xu,46,40-49,Regular,2013-07-01,144,2,4633,3,3,2316.5,356.38
4065,AW00015064,Erik Rubio,59,50 and above,Regular,2013-08-27,143,2,2992,3,3,1496.0,213.71
3257,AW00014256,Elizabeth Robinson,77,50 and above,Regular,2013-06-10,145,2,3342,3,3,1671.0,278.5
8316,AW00019315,Devon Sharma,52,50 and above,Regular,2013-12-02,139,2,2538,3,3,1269.0,141.0
15623,AW00026622,Jan Howard,52,50 and above,Regular,2013-08-02,143,2,2820,3,3,1410.0,201.43
15685,AW00026684,Dustin Andersen,54,50 and above,Regular,2013-09-06,142,2,4468,3,3,2234.0,297.87
5415,AW00016414,Kelly Flores,56,50 and above,New,2013-05-28,146,2,4919,3,3,2459.5,447.18
15605,AW00026604,Elizabeth West,51,50 and above,Regular,2013-09-16,142,2,4442,3,3,2221.0,296.13
15572,AW00026571,Lacey Pal,65,50 and above,Regular,2013-12-06,139,2,1938,3,3,969.0,107.67
15569,AW00026568,Nancy Kovar,59,50 and above,Regular,2013-12-24,139,2,1957,3,3,978.5,108.72
15570,AW00026569,Michelle Sanchez,64,50 and above,Regular,2013-12-12,139,2,1938,3,3,969.0,107.67
1232,AW00012231,Isabelle Patterson,65,50 and above,Regular,2013-06-22,145,2,4354,3,2,2177.0,362.83
15633,AW00026632,Isabella Moore,54,50 and above,Regular,2013-09-18,142,2,2848,3,3,1424.0,189.87
6647,AW00017646,Leah Xu,43,40-49,New,2013-05-19,146,2,2751,3,3,1375.5,250.09
1267,AW00012266,Tiffany Lin,55,50 and above,Regular,2013-06-10,145,2,4401,3,3,2200.5,366.75
15617,AW00026616,Colin Goel,49,40-49,Regular,2013-07-14,144,2,2800,3,3,1400.0,215.38
15610,AW00026609,Abigail Kelly,47,40-49,Regular,2013-09-14,142,2,4509,3,3,2254.5,300.6
15647,AW00026646,Jordyn Perry,45,40-49,Regular,2013-12-12,139,2,2972,3,3,1486.0,165.11
4003,AW00015002,Jenny Lin,47,40-49,Regular,2013-08-12,143,2,2782,3,3,1391.0,198.71
11989,AW00022988,Patricia Madan,80,50 and above,Regular,2013-12-06,139,2,4194,3,3,2097.0,233.0
15571,AW00026570,Hunter Gonzales,65,50 and above,Regular,2013-12-13,139,2,1957,3,3,978.5,108.72
9876,AW00020875,Julia Washington,51,50 and above,New,2013-05-21,146,2,2519,3,3,1259.5,229.0
15624,AW00026623,Alexandra Ross,53,50 and above,Regular,2013-08-07,143,2,2841,3,3,1420.5,202.93
4433,AW00015432,Alvin Kumar,41,40-49,Regular,2013-12-04,139,2,1587,3,3,793.5,88.17
3284,AW00014283,Seth Simmons,40,40-49,New,2013-05-23,146,2,1799,3,3,899.5,163.55
9681,AW00020680,Ashley Anderson,48,40-49,Regular,2013-12-26,139,2,3219,3,3,1609.5,178.83
15611,AW00026610,Mary Perez,57,50 and above,Regular,2013-08-29,143,2,4509,3,3,2254.5,322.07
4062,AW00015061,Margaret Ma,60,50 and above,Regular,2013-07-31,144,2,2782,3,3,1391.0,214.0
11987,AW00022986,Carly Jai,79,50 and above,Regular,2013-07-16,144,2,2757,3,3,1378.5,212.08
11927,AW00022926,Keith Yuan,57,50 and above,Regular,2013-12-17,139,2,3937,3,3,1968.5,218.72
9873,AW00020872,Theodore Moreno,41,40-49,New,2013-05-22,146,2,2519,3,3,1259.5,229.0
1229,AW00012228,Mayra Martinez,62,50 and above,New,2013-05-21,146,2,4401,3,3,2200.5,400.09
6095,AW00017094,Julio Dominguez,46,40-49,Regular,2013-06-23,145,2,3001,3,3,1500.5,250.08
8294,AW00019293,Chloe Watson,49,40-49,Regular,2013-12-04,139,2,2534,3,3,1267.0,140.78
8342,AW00019341,Clarence Huang,53,50 and above,New,2013-01-03,150,2,3498,3,3,1749.0,499.71
11951,AW00022950,Nicole Cox,56,50 and above,New,2013-02-02,149,2,3918,3,3,1959.0,489.75
4080,AW00015079,Jose Martin,51,50 and above,Regular,2013-09-16,142,2,2732,3,3,1366.0,182.13
11967,AW00022966,Jodi Chapman,58,50 and above,New,2013-04-18,147,2,3918,3,3,1959.0,391.8
15625,AW00026624,Elizabeth Russell,53,50 and above,Regular,2013-08-25,143,2,2826,3,3,1413.0,201.86
11934,AW00022933,Kelli Chande,57,50 and above,Regular,2013-12-04,139,2,3918,3,3,1959.0,217.67
8360,AW00019359,Roberto Townsend,56,50 and above,New,2013-01-07,150,2,3478,3,3,1739.0,496.86
3269,AW00014268,Isabella Roberts,39,30-39,Regular,2013-10-27,141,2,2736,3,3,1368.0,171.0
1383,AW00012382,Tamara Chen,42,40-49,VIP,2013-06-06,145,3,5606,3,2,1868.6666666666667,467.17
6627,AW00017626,Alfredo Blanco,46,40-49,Regular,2013-06-16,145,2,3001,3,3,1500.5,250.08
11938,AW00022937,Jose Baker,53,50 and above,Regular,2013-12-18,139,2,4179,3,3,2089.5,232.17
15564,AW00026563,Keith She,67,50 and above,Regular,2013-10-20,141,2,1957,3,3,978.5,122.31
13916,AW00024915,Stanley Patel,43,40-49,New,2013-05-09,146,2,2145,3,3,1072.5,195.0
4494,AW00015493,Eric Chen,46,40-49,Regular,2013-08-13,143,2,3100,3,3,1550.0,221.43
3336,AW00014335,Allison Cox,41,40-49,New,2013-05-29,146,2,1804,3,3,902.0,164.0
5539,AW00016538,Stacey Liang,60,50 and above,Regular,2013-10-07,141,2,4660,3,3,2330.0,291.25
8319,AW00019318,Jamie Dominguez,53,50 and above,Regular,2013-12-12,139,2,2538,3,3,1269.0,149.29
9886,AW00020885,Terry Xie,52,50 and above,New,2013-05-21,146,2,2519,3,3,1259.5,251.9
4518,AW00015517,Thomas Edwards,45,40-49,Regular,2013-08-26,143,2,3113,3,3,1556.5,239.46
8417,AW00019416,Caitlin Morris,60,50 and above,New,2013-01-10,150,2,3476,3,3,1738.0,579.33
12416,AW00023415,Kristi Moreno,52,50 and above,New,2013-03-24,148,2,3588,3,3,1794.0,448.5
4498,AW00015497,Katelyn Phillips,53,50 and above,Regular,2013-12-24,139,2,1622,3,3,811.0,95.41
15730,AW00026729,Brian Gray,67,50 and above,Regular,2013-09-22,142,2,4442,3,3,2221.0,317.29
9887,AW00020886,Bruce Raman,53,50 and above,New,2013-05-05,146,2,2534,3,3,1267.0,253.4
10149,AW00021148,Brianna Gonzales,53,50 and above,Regular,2013-12-07,139,2,3223,3,3,1611.5,189.59
12312,AW00023311,Veronica Gonzalez,73,50 and above,New,2013-02-01,149,2,3337,3,3,1668.5,476.71
12410,AW00023409,Brad Raji,50,50 and above,New,2013-06-18,145,2,3918,3,3,1959.0,356.18
15653,AW00026652,Bruce Moreno,39,30-39,Regular,2013-12-16,139,2,1938,3,3,969.0,114.0
17905,AW00028904,Ian Flores,69,50 and above,New,2013-03-17,148,2,2848,3,3,1424.0,356.0
4500,AW00015499,Robert Thomas,49,40-49,Regular,2013-08-27,143,2,3223,3,3,1611.5,247.92
15589,AW00026588,Dustin Pal,62,50 and above,Regular,2013-12-11,139,2,1938,3,3,969.0,114.0
15658,AW00026657,Lucas Hughes,45,40-49,New,2013-01-15,150,2,1358,3,3,679.0,226.33
13923,AW00024922,Naomi Jimenez,50,50 and above,New,2013-05-27,146,2,2145,3,3,1072.5,214.5
9737,AW00020736,Alexandra Howard,45,40-49,Regular,2013-12-21,139,2,3194,3,3,1597.0,187.88
4452,AW00015451,Linda Munoz,58,50 and above,Regular,2013-09-16,142,2,2757,3,3,1378.5,196.93
12325,AW00023324,Deborah Deng,68,50 and above,Regular,2013-07-07,144,2,2731,3,3,1365.5,227.58
6756,AW00017755,Zoe Cox,60,50 and above,New,2013-05-13,146,2,2769,3,3,1384.5,276.9
15654,AW00026653,Kaylee Allen,39,30-39,Regular,2013-12-01,139,2,1938,3,3,969.0,114.0
6715,AW00017714,Tanya Gutierrez,58,50 and above,New,2013-05-05,146,2,2736,3,3,1368.0,273.6
8035,AW00019034,Tabitha Diaz,63,50 and above,Regular,2013-09-21,142,2,3322,3,3,1661.0,237.29
8419,AW00019418,Nathan Miller,61,50 and above,New,2013-01-03,150,2,3476,3,3,1738.0,579.33
9881,AW00020880,Isabella Washington,47,40-49,New,2013-05-15,146,2,2519,3,3,1259.5,251.9
9842,AW00020841,J├®sus Alonso,50,50 and above,Regular,2013-08-08,143,2,1938,3,3,969.0,149.08
4503,AW00015502,Nathaniel Howard,47,40-49,Regular,2013-12-27,139,2,1587,3,3,793.5,93.35
15704,AW00026703,Wyatt Miller,57,50 and above,Regular,2013-09-15,142,2,4468,3,3,2234.0,319.14
2527,AW00013526,Krystal Liu,41,40-49,New,2013-06-18,145,2,4549,3,3,2274.5,413.55
15041,AW00026040,Ana Butler,63,50 and above,Regular,2013-07-08,144,2,3018,3,3,1509.0,251.5
15592,AW00026591,Aimee Chen,56,50 and above,Regular,2013-12-01,139,2,1957,3,3,978.5,115.12
6645,AW00017644,Rebecca Adams,48,40-49,New,2013-01-05,150,2,3017,3,3,1508.5,502.83
12414,AW00023413,Max Ortega,51,50 and above,New,2013-02-27,149,2,3617,3,3,1808.5,516.71
9837,AW00020836,Stanley Chandra,49,40-49,Regular,2013-08-19,143,2,1938,3,3,969.0,149.08
12418,AW00023417,Emmanuel Sai,51,50 and above,New,2013-03-28,148,2,3337,3,3,1668.5,417.13
15530,AW00026529,Jasmine Davis,50,50 and above,Regular,2013-08-10,143,2,1549,3,3,774.5,119.15
12321,AW00023320,Kendra Gomez,71,50 and above,Regular,2013-07-10,144,2,2731,3,3,1365.5,227.58
15652,AW00026651,Gregory Nara,39,30-39,Regular,2013-12-02,139,2,1957,3,3,978.5,115.12
6740,AW00017739,Colin Cai,53,50 and above,New,2013-06-15,145,2,2736,3,3,1368.0,248.73
2863,AW00013862,Andrew Walker,47,40-49,New,2013-02-17,149,2,2986,3,3,1493.0,426.57
15662,AW00026661,Dawn Zhu,52,50 and above,Regular,2013-10-19,141,2,1912,3,3,956.0,127.47
15661,AW00026660,Kern Sutton,52,50 and above,Regular,2013-09-29,142,2,1957,3,3,978.5,139.79
15699,AW00026698,Brooke Rivera,56,50 and above,Regular,2013-09-09,142,2,4442,3,3,2221.0,317.29
12417,AW00023416,Kristin Shan,46,40-49,New,2013-03-01,148,2,3598,3,3,1799.0,449.75
6748,AW00017747,Franklin Xie,59,50 and above,New,2013-04-23,147,2,2744,3,3,1372.0,304.89
6783,AW00017782,Casey Shan,51,50 and above,Regular,2013-07-15,144,2,3021,3,3,1510.5,251.75
2745,AW00013744,Alvin Andersen,57,50 and above,New,2013-01-23,150,2,2959,3,3,1479.5,493.17
12117,AW00023116,Jerome Vazquez,65,50 and above,New,2013-04-26,147,2,3937,3,3,1968.5,437.44
4502,AW00015501,Justin Simmons,50,50 and above,Regular,2013-08-17,143,2,3198,3,3,1599.0,246.0
14021,AW00025020,Walter Romero,70,50 and above,Regular,2013-10-01,141,2,1549,3,3,774.5,103.27
10139,AW00021138,Kaylee Phillips,47,40-49,Regular,2013-12-04,139,2,4371,3,3,2185.5,257.12
12344,AW00023343,Bruce Rubio,63,50 and above,New,2013-06-05,145,2,3937,3,3,1968.5,357.91
15745,AW00026744,Mitchell Yuan,52,50 and above,Regular,2013-10-24,141,2,1938,3,3,969.0,129.2
3343,AW00014342,Beth Ruiz,41,40-49,New,2013-05-20,146,2,1804,3,3,902.0,180.4
3366,AW00014365,Evan Ward,47,40-49,New,2013-06-27,145,2,1804,3,3,902.0,164.0
4526,AW00015525,Marie Gonzalez,50,50 and above,Regular,2013-12-09,139,2,1560,3,3,780.0,97.5
9846,AW00020845,Barry Malhotra,55,50 and above,Regular,2013-09-09,142,2,1957,3,3,978.5,150.54
15663,AW00026662,Lori Alvarez,51,50 and above,Regular,2013-10-27,141,2,1938,3,3,969.0,138.43
12424,AW00023423,Adam Powell,47,40-49,New,2013-07-04,144,2,3937,3,3,1968.5,357.91
12542,AW00023541,Dana Suarez,53,50 and above,New,2013-04-26,147,2,3337,3,3,1668.5,417.13
6890,AW00017889,Blake Taylor,62,50 and above,New,2013-07-24,144,2,3043,3,3,1521.5,276.64
12433,AW00023432,Jordan Roberts,51,50 and above,New,2013-07-15,144,2,4179,3,3,2089.5,379.91
15114,AW00026113,Caitlin Rivera,67,50 and above,New,2013-07-20,144,2,2731,3,3,1365.5,248.27
12533,AW00023532,Brett Martinez,60,50 and above,New,2013-03-12,148,2,3337,3,3,1668.5,476.71
4530,AW00015529,Jason Allen,56,50 and above,Regular,2013-11-30,140,2,1587,3,3,793.5,105.8
4532,AW00015531,Calvin Raji,57,50 and above,Regular,2013-12-19,139,2,1622,3,3,811.0,101.38
2874,AW00013873,Russell Jai,48,40-49,New,2013-06-13,145,2,4765,3,3,2382.5,476.5
10285,AW00021284,Cody Stewart,44,40-49,Regular,2013-12-24,139,2,3223,3,3,1611.5,201.44
12641,AW00023640,Bruce Jim├®nez,45,40-49,Regular,2013-08-01,143,2,3937,3,3,1968.5,328.08
12525,AW00023524,Ronnie Yang,57,50 and above,New,2013-03-11,148,2,3598,3,3,1799.0,514.0
8336,AW00019335,Cedric Ye,55,50 and above,New,2013-01-06,150,2,1957,3,3,978.5,391.4
3132,AW00014131,Javier Navarro,41,40-49,New,2013-03-30,148,2,3807,3,3,1903.5,543.86
6829,AW00017828,Valerie Zhou,45,40-49,Regular,2013-09-03,142,2,3262,3,3,1631.0,250.92
12646,AW00023645,Curtis Zheng,45,40-49,Regular,2013-08-25,143,2,4198,3,3,2099.0,349.83
8325,AW00019324,Tanya Blanco,52,50 and above,New,2013-07-11,144,2,1602,3,3,801.0,145.64
15749,AW00026748,Stacey She,54,50 and above,New,2013-02-20,149,2,1358,3,3,679.0,226.33
8434,AW00019433,Bridget Raje,50,50 and above,New,2013-01-16,150,2,3478,3,3,1739.0,695.6
1389,AW00012388,Casey Kumar,47,40-49,Regular,2013-08-20,143,2,4379,3,3,2189.5,364.92
12534,AW00023533,Rafael Nath,60,50 and above,New,2013-07-20,144,2,3918,3,3,1959.0,356.18
5941,AW00016940,Jenny Zeng,57,50 and above,VIP,2013-12-26,139,2,5006,3,3,2503.0,312.88
4528,AW00015527,Megan Rivera,56,50 and above,Regular,2013-12-17,139,2,1622,3,3,811.0,101.38
2887,AW00013886,Rachel Taylor,49,40-49,New,2013-06-20,145,2,4537,3,3,2268.5,453.7
15748,AW00026747,Candice Cai,53,50 and above,Regular,2013-10-13,141,2,1938,3,3,969.0,138.43
3356,AW00014355,Ian King,46,40-49,New,2013-05-14,146,2,1804,3,3,902.0,200.44
14023,AW00025022,Patricia Perez,63,50 and above,Regular,2013-10-25,141,2,1564,3,3,782.0,111.71
6087,AW00017086,Xavier Anderson,46,40-49,New,2013-02-13,149,2,4194,3,3,2097.0,699.0
10306,AW00021305,Hunter Garcia,65,50 and above,Regular,2013-12-19,139,2,3204,3,3,1602.0,200.25
6755,AW00017754,Stephanie King,54,50 and above,New,2013-06-15,145,2,2755,3,3,1377.5,275.5
3133,AW00014132,Brandon Ross,43,40-49,New,2013-05-09,146,2,3804,3,3,1902.0,422.67
12430,AW00023429,Jenny Kumar,53,50 and above,New,2013-07-09,144,2,3937,3,3,1968.5,357.91
12524,AW00023523,Steve Liu,56,50 and above,New,2013-03-03,148,2,3337,3,3,1668.5,476.71
4548,AW00015547,Cassidy Wood,58,50 and above,Regular,2013-12-25,139,2,1587,3,3,793.5,99.19
12548,AW00023547,Francis Serrano,67,50 and above,New,2013-04-29,147,2,3598,3,3,1799.0,449.75
3344,AW00014343,Xavier Turner,40,40-49,New,2013-05-01,146,2,1839,3,3,919.5,204.33
6083,AW00017082,Morgan Smith,46,40-49,New,2013-02-16,149,2,3892,3,3,1946.0,648.67
2884,AW00013883,Brandon Lal,53,50 and above,New,2013-01-30,150,2,3021,3,3,1510.5,604.2
12543,AW00023542,Justin Martin,53,50 and above,New,2013-04-17,147,2,3337,3,3,1668.5,417.13
4664,AW00015663,Mandy Chen,60,50 and above,Regular,2013-11-25,140,2,2772,3,3,1386.0,184.8
12547,AW00023546,Kathryn Jai,49,40-49,New,2013-04-23,147,2,3337,3,3,1668.5,417.13
12575,AW00023574,Ebony Hernandez,71,50 and above,New,2013-05-07,146,2,3337,3,3,1668.5,370.78
12530,AW00023529,Kendra Munoz,53,50 and above,New,2013-03-06,148,2,3617,3,3,1808.5,516.71
9934,AW00020933,Laura Li,41,40-49,New,2013-06-11,145,2,2519,3,3,1259.5,251.9
12436,AW00023435,Rosa Chen,52,50 and above,New,2013-07-28,144,2,3918,3,3,1959.0,356.18
12573,AW00023572,Donna Pal,66,50 and above,New,2013-04-30,147,2,3617,3,3,1808.5,452.13
12539,AW00023538,Carlos Evans,45,40-49,New,2013-07-17,144,2,4198,3,3,2099.0,381.64
4541,AW00015540,Randall Ortega,52,50 and above,Regular,2013-09-28,142,2,3125,3,3,1562.5,240.38
4536,AW00015535,Jordan Scott,56,50 and above,Regular,2013-09-02,142,2,3100,3,3,1550.0,238.46
9918,AW00020917,Tonya Tang,49,40-49,Regular,2013-10-23,141,2,3234,3,3,1617.0,231.0
15741,AW00026740,Donald Lopez,51,50 and above,Regular,2013-10-07,141,2,1938,3,3,969.0,138.43
3355,AW00014354,Seth Green,45,40-49,Regular,2013-10-30,141,2,2755,3,3,1377.5,196.79
12574,AW00023573,Jorge Gao,78,50 and above,New,2013-05-27,146,2,3337,3,3,1668.5,370.78
6108,AW00017107,Priscilla Yuan,49,40-49,New,2013-02-05,149,2,4179,3,3,2089.5,696.5
12535,AW00023534,Ashlee Luo,55,50 and above,New,2013-07-14,144,2,4179,3,3,2089.5,379.91
9922,AW00020921,Melinda Carlson,50,50 and above,Regular,2013-10-28,141,2,3234,3,3,1617.0,231.0
2871,AW00013870,Jonathan Clark,50,50 and above,New,2013-02-20,149,2,3282,3,3,1641.0,547.0
8337,AW00019336,Ricardo Andersen,56,50 and above,New,2013-02-14,149,2,1957,3,3,978.5,326.17
15754,AW00026753,Summer Patel,54,50 and above,Regular,2013-11-11,140,2,1957,3,3,978.5,130.47
4566,AW00015565,Kyle Mitchell,61,50 and above,Regular,2013-09-27,142,2,3100,3,3,1550.0,238.46
10502,AW00021501,Deb Foster,68,50 and above,New,2013-01-09,150,2,2661,3,3,1330.5,532.2
2893,AW00013892,Spencer Diaz,48,40-49,New,2013-03-03,148,2,3021,3,3,1510.5,431.57
15765,AW00026764,Alvin Li,59,50 and above,Regular,2013-11-12,140,2,1938,3,3,969.0,129.2
13010,AW00024009,Alison Anand,42,40-49,Regular,2013-08-10,143,2,2746,3,3,1373.0,228.83
8058,AW00019057,Joanna Ramos,61,50 and above,Regular,2013-10-06,141,2,3322,3,3,1661.0,237.29
3323,AW00014322,Sydney Thomas,61,50 and above,VIP,2013-09-09,142,3,5111,3,3,1703.6666666666667,393.15
6763,AW00017762,Rachel Rodriguez,51,50 and above,New,2013-05-09,146,2,3937,3,3,1968.5,437.44
13006,AW00024005,Julio Jimenez,41,40-49,New,2013-08-11,143,2,2757,3,3,1378.5,250.64
3382,AW00014381,Alexa Cooper,64,50 and above,New,2013-06-17,145,2,3330,3,3,1665.0,370.0
10035,AW00021034,Jacqueline Kelly,50,50 and above,New,2013-06-12,145,2,2534,3,3,1267.0,281.56
4555,AW00015554,Zoe Bailey,52,50 and above,New,2013-01-24,150,2,1358,3,3,679.0,339.5
3368,AW00014367,Courtney Green,43,40-49,New,2013-06-09,145,2,1839,3,3,919.5,204.33
14052,AW00025051,Suzanne Cai,64,50 and above,New,2013-06-14,145,2,2174,3,3,1087.0,241.56
1480,AW00012479,Priscilla Tang,55,50 and above,New,2013-08-19,143,2,4401,3,3,2200.5,400.09
5053,AW00016052,Danny Gutierrez,63,50 and above,Regular,2013-12-25,139,2,2732,3,3,1366.0,182.13
12999,AW00023998,Arturo Raji,42,40-49,New,2013-08-06,143,2,2757,3,3,1378.5,250.64
16105,AW00027104,Randy Zhu,49,40-49,Regular,2013-10-09,141,2,4468,3,3,2234.0,343.69
12652,AW00023651,Marvin Alvarez,47,40-49,New,2013-08-09,143,2,3918,3,3,1959.0,356.18
16098,AW00027097,Kaitlyn Gonzales,52,50 and above,Regular,2013-09-02,142,2,4464,3,3,2232.0,372.0
8387,AW00019386,Allen Martinez,46,40-49,New,2013-03-10,148,2,1938,3,3,969.0,323.0
3300,AW00014299,Jermaine Chandra,53,50 and above,VIP,2013-09-05,142,3,5108,3,3,1702.6666666666667,425.67
6944,AW00017943,Joe Romero,55,50 and above,New,2013-08-16,143,2,2782,3,3,1391.0,252.91
10028,AW00021027,Luke Nelson,50,50 and above,New,2013-06-05,145,2,2538,3,3,1269.0,282.0
4751,AW00015750,Kaitlin Martinez,41,40-49,Regular,2013-09-24,142,2,3088,3,3,1544.0,257.33
15764,AW00026763,Grant Shen,59,50 and above,Regular,2013-11-04,140,2,1957,3,3,978.5,139.79
15768,AW00026767,Alisha Goel,46,40-49,New,2013-03-25,148,2,1332,3,3,666.0,222.0
8456,AW00019455,Jack Perez,53,50 and above,New,2013-02-09,149,2,3478,3,3,1739.0,695.6
3856,AW00014855,Deanna Weber,71,50 and above,New,2013-06-09,145,2,3759,3,3,1879.5,417.67
10355,AW00021354,Morgan Bailey,78,50 and above,New,2013-04-05,147,2,2646,3,3,1323.0,378.0
12661,AW00023660,Christy Tang,47,40-49,Regular,2013-09-12,142,2,3918,3,3,1959.0,326.5
6743,AW00017742,Randall Romero,59,50 and above,New,2013-03-31,148,2,4198,3,3,2099.0,699.67
5260,AW00016259,Ebony Sai,54,50 and above,Regular,2013-12-08,139,2,2757,3,3,1378.5,183.8
13009,AW00024008,Monique Munoz,41,40-49,New,2013-08-18,143,2,2731,3,3,1365.5,248.27
12663,AW00023662,Cynthia Sanchez,44,40-49,Regular,2013-10-01,141,2,3918,3,3,1959.0,301.38
14038,AW00025037,Terrence Rai,64,50 and above,New,2013-06-22,145,2,2174,3,3,1087.0,241.56
1500,AW00012499,Heather Wang,41,40-49,New,2013-08-27,143,2,4379,3,3,2189.5,398.09
6961,AW00017960,Marie Rodriguez,49,40-49,Regular,2013-10-20,141,2,3001,3,3,1500.5,230.85
6969,AW00017968,Nina Black,62,50 and above,New,2013-08-25,143,2,3043,3,3,1521.5,276.64
15762,AW00026761,Tabitha Prasad,57,50 and above,Regular,2013-11-21,140,2,1938,3,3,969.0,138.43
1488,AW00012487,Willie Zhu,50,50 and above,New,2013-08-15,143,2,4401,3,3,2200.5,400.09
9855,AW00020854,Kara Raji,51,50 and above,Regular,2013-09-16,142,2,1938,3,3,969.0,161.5
15775,AW00026774,Arianna Ross,46,40-49,New,2013-03-17,148,2,1332,3,3,666.0,222.0
14107,AW00025106,Micah Gao,39,30-39,New,2013-06-14,145,2,2170,3,3,1085.0,241.11
3524,AW00014523,Lydia Fernandez,72,50 and above,New,2013-06-03,145,2,3807,3,3,1903.5,423.0
6636,AW00017635,Terry Deng,48,40-49,New,2013-03-18,148,2,4153,3,3,2076.5,692.17
15755,AW00026754,Candice Zimmerman,59,50 and above,Regular,2013-11-20,140,2,1938,3,3,969.0,138.43
15758,AW00026757,Evan Rivera,61,50 and above,New,2013-03-22,148,2,1344,3,3,672.0,224.0
3381,AW00014380,Kaylee Watson,75,50 and above,New,2013-06-25,145,2,3330,3,3,1665.0,370.0
12659,AW00023658,Ross Arun,42,40-49,Regular,2013-09-27,142,2,3937,3,3,1968.5,328.08
6967,AW00017966,Kellie Gutierrez,50,50 and above,Regular,2013-11-26,140,2,3262,3,3,1631.0,233.0
8382,AW00019381,Brandi Romero,45,40-49,New,2013-02-14,149,2,1953,3,3,976.5,390.6
6966,AW00017965,Warren Chander,45,40-49,Regular,2013-10-05,141,2,3001,3,3,1500.5,230.85
8420,AW00019419,Allison Adams,49,40-49,Regular,2013-10-06,141,2,1602,3,3,801.0,123.23
4571,AW00015570,Brianna Powell,50,50 and above,New,2013-02-27,149,2,1345,3,3,672.5,269.0
15751,AW00026750,Randall Alvarez,60,50 and above,Regular,2013-10-15,141,2,1938,3,3,969.0,149.08
16104,AW00027103,Chloe Brooks,50,50 and above,Regular,2013-09-20,142,2,4468,3,3,2234.0,372.33
4563,AW00015562,Kaitlyn James,49,40-49,New,2013-01-30,150,2,1348,3,3,674.0,337.0
4569,AW00015568,Aaron Hayes,62,50 and above,Regular,2013-09-28,142,2,3113,3,3,1556.5,259.42
16094,AW00027093,Alexandra Martin,48,40-49,Regular,2013-09-04,142,2,4509,3,3,2254.5,375.75
13160,AW00024159,Christine Luo,40,40-49,New,2013-08-13,143,2,2757,3,3,1378.5,250.64
14053,AW00025052,Sandra Lin,47,40-49,New,2013-06-29,145,2,2155,3,3,1077.5,239.44
3347,AW00014346,Evelyn Perez,79,50 and above,Regular,2013-12-01,139,3,3582,3,3,1194.0,238.8
15201,AW00026200,Ian Baker,47,40-49,New,2013-07-04,144,2,2757,3,3,1378.5,275.7
13161,AW00024160,Carl Yuan,39,30-39,New,2013-08-14,143,2,3047,3,3,1523.5,277.0
16097,AW00027096,Chase Watson,46,40-49,Regular,2013-09-27,142,2,4490,3,3,2245.0,374.17
12653,AW00023652,Roger Goel,46,40-49,New,2013-08-08,143,2,3908,3,3,1954.0,355.27
13000,AW00023999,Gilbert Li,41,40-49,New,2013-08-02,143,2,2731,3,3,1365.5,248.27
